net_pnl,max_monthly_cap,avg_monthly_cap_req,final_price,min_price,max_price
-1537.8143902113843,752.5307435484392,25.210071970678605,598261.6326477497,87874.30396079703,1896201.3063348774
-2011.8194919687753,824.5742140483053,32.98064740932418,2173988.992809145,84440.62295865835,3708941.672898847
-20179.879286202973,2981.286241460446,330.8177029944879,404390.4450995479,37612.20428296368,521133.91405148554
-1918.4419131542813,658.4638412542472,31.44993258530661,565564.7266556404,99136.37443991976,1157853.3704213277
-26749.711223588027,4810.511093604859,438.5199550387493,342943.4251307433,61073.66505424074,1145541.0225014018
-1230.6588034074139,364.5212808045135,20.174734482105446,630100.4078703761,100000.0,1498148.7150185178
-10477.689217373372,4996.461484376203,850.2757926814672,34424.528530559444,28083.302375713498,150655.6814241256
-11986.862617825434,5404.563723534622,532.4719485634199,53901.475801576045,35107.54077929964,213654.54462099852
-29591.62739445207,5660.191625448111,485.7279369579599,142102.93971899585,21208.620711348303,152596.66867135497
-7868.648335347448,2101.431333452878,128.99423500569588,5566499.603407133,65535.162494161515,6326714.460178417
-26725.999469826995,3059.8603830247084,438.13113884962297,1303464.901172404,49079.17868765701,1518631.8163601574
-15280.330838827225,2958.3818495495652,250.49722686602,1836001.8710837779,65615.90953176984,4198898.933660006
43883.95855614448,4197.367863543612,318.0545672953157,13713.427824212924,13269.19693288465,154847.6655430494
-38805.600547882714,5127.429914525383,636.356283410936,279365.31636436493,37515.06884461365,315051.44007463416
-4471.757821274001,5273.8888477329165,608.4374866574373,40931.904885710464,29060.282786873042,139518.09747415225
-3059.4385977101297,1505.5232685214105,50.15473111000212,1322421.9511544611,83390.84979639688,3787359.111253682
25231.390730127147,4042.244505293107,255.37165561453924,36277.03683309961,24778.921719584207,519100.99340121733
-48826.12974228014,5071.900835632441,800.4532283155584,206491.14442794898,41210.683148591634,275485.11727500655
-42633.20291699609,5472.786444094934,698.9049658523957,926313.507401975,51000.93845305255,1011920.1456355873
22226.899239606028,4558.126617523372,208.11504965070634,48484.766428936586,16127.975430228498,172334.41504682938
-3228.4182981672825,861.2636962184333,52.92606542221867,380751.58640801616,82181.3728274627,651761.4470043224
-2747.718410805959,4195.092181548287,318.3801017684158,88345.5614823814,12810.53184079696,146251.27280677337
-17917.225504024704,4662.857451181764,326.42892672164805,59515.915008984484,18327.76385067563,125347.71630123105
-22778.82749860213,4724.648904842525,480.76315492228383,98029.32117955525,25822.767209402653,186947.9575374471
57532.76379243818,4315.918618720985,316.90488097325556,3855.2648206311824,2759.1332089621555,149319.07933055813
-29207.11053567662,5325.1902529664585,479.5957598705264,167511.4918173463,18113.464816581753,459961.6072967807
-21505.955193596514,4074.1686305704497,353.0433079700063,119172.82068580764,21406.231925978715,371943.9377717377
-17976.110627976046,3259.6224638520944,294.69033816354175,1026152.1236043436,30385.44817302204,2029904.7964573654
49025.55629697091,4092.4214239589783,435.8764089859429,3958.9963614161315,3547.3133898953515,157152.38029023152
-6408.903076635051,988.334875671655,105.06398486287378,996291.11764298,81202.52833618525,1286720.811671949
-20244.229250349013,2697.863847473087,475.93070347384685,73371.11283472819,53559.89489571889,275675.3110888889
-21105.79677872441,5269.81776543404,345.99682085696793,245786.47914224915,45821.015103056954,1590107.566505461
48719.71795251427,4464.159144683406,435.0724345164576,5633.884325359995,4430.48751245713,199634.9894081895
-748.1496946853208,364.5212808045135,12.26474909354172,604542.8320234931,96077.59838870178,2351420.1157476744
-9425.884611501544,5247.341162505894,157.53940174723087,95497.20826016391,17675.15675710566,163446.05742185356
-56769.95065295083,5114.781001489515,930.6777627828037,313377.389249157,37465.41645677886,412432.16950445494
-26814.905039757406,4517.169102559856,439.588607209138,1666295.5926360756,62713.724352350975,2223005.683124464
-6233.10029618363,1596.714210189879,102.18197206858412,1233278.73919242,75359.00903723782,2095348.2040566714
-34061.90455084861,5217.414446583112,558.4529308270729,222267.57046027988,56585.26242947177,578562.3942911664
-1044.471301185159,364.5212808045135,17.122509659938345,437331.10017567687,92141.15834353538,681434.0497013424
-2147.9641321841027,4129.730932282313,305.32990368159113,66793.57166070206,10638.284946327745,126236.95814764709
-3927.131582535566,1378.019234168234,64.38040932695348,307359.13664764276,84796.94820618116,1095949.9082600588
-53275.11233964665,5655.903922238525,873.3624973890553,697026.5797263265,55451.63437398264,721536.5712629424
-16789.230044135995,4285.368392321383,275.23329092074374,464547.8958745753,59782.62781575757,593765.1491502279
-29005.420872763556,5089.4018290049935,475.4987028358489,712880.2227991425,61617.60199991318,738732.9102009045
-15241.03920965352,2733.054674666255,250.46716426056972,222740.4621042972,75957.18302336252,353312.7524890748
-27098.687615137398,5085.104846380527,444.4198130760637,159036.78146358885,41970.46531171816,316935.0785827275
-16648.868446264096,2465.5995369823213,273.1552861075134,241444.605157958,34119.358628141235,262976.69213190995
51243.40718319044,3429.965134149679,349.35200245903775,7197.0832998599,5965.777182398855,228634.96804355623
58500.1023875901,5746.076652761483,260.77790152642024,5655.5872385732055,3639.542153498749,128960.43546801839
52896.91761547804,2531.88435885097,277.67521413570086,9779.270572021083,8341.714934301333,281694.1392567768
-30830.86207673467,4562.336554520316,511.37559901642,124863.88115658813,21792.274642547058,178130.26795790406
-8005.313854239243,2510.1718386365756,131.23465334818434,2862897.3769512335,71623.91030565085,3997691.1822252264
19204.0293974459,4152.359973492195,608.2876888169462,25864.041733698785,14368.13016607587,157092.76172469548
-49472.68206721228,6322.55858688819,813.5730687162353,183874.3804979417,21756.50502818619,198052.98478956003
69160.22589230693,878.8395610431253,57.825716835678605,7123.155905391055,5888.505265107105,197727.48832625098
-46482.09792767884,5697.336834973903,855.4005698795532,68193.74645656372,36587.930950677815,373130.6014484202
-18835.528920334775,5293.521130231755,308.7791626284387,1100485.9884957972,63608.56214073707,2245036.4881569482
3947.15869257124,4072.510018445726,246.05731340451516,56045.41542010025,19456.016788483867,129265.56460799246
-8989.342039478875,1193.3397138141936,161.30801870939518,156103.09846574682,79078.17332887245,335872.69760840066
-42277.76025028247,4779.243541360309,693.4010866209649,187477.59081431726,34322.22300162146,218249.372202699
-28404.12249828589,5339.213343039439,617.5494754889945,86470.14760913533,22752.841959217978,339710.79857093346
-9992.497134399498,2089.372801559526,163.81142843277865,3241905.433780786,54023.60319520694,4053640.5272193104
-24574.769413943544,5554.192583758886,403.9943588101186,122219.25055116625,19347.276466605563,275822.153027959
59039.7844677991,4766.18295373299,178.79638371868117,10495.293315447128,6888.699740353977,102553.67867754253
-36152.96785559543,5358.770054682755,604.3483381410822,99237.3970857029,34629.018267584484,203699.42191178614
-9060.886010427621,1734.3124630709208,148.54663913200486,236905.86476173945,73695.96274235776,397230.27372490696
-54707.42672261242,5210.5109589235,896.843061036118,580165.5512587941,52605.55046020289,693835.537044757
-38004.939560175226,5688.267170138024,623.3506103786005,210484.00634707982,42127.74849122238,240429.70952737122
-31665.53744898484,5437.72082999604,520.7636249733873,113949.74756424507,64946.950743302776,418439.8343756942
-38299.59408441294,4604.617453232127,627.86220321041,414465.174085352,59934.477430578045,706278.6031279581
-2965.146668205503,364.5212808045135,49.44693622269024,217871.81341926055,95619.56978727673,1416269.5892628094
-33375.443393972746,4545.789909586667,547.4444916522597,113724.03841104779,30116.039032029003,192083.3551772051
54349.6088799505,2805.6334563418313,143.35719641704424,15960.119604369555,4579.111972748102,118702.92590222941
-39809.03895008783,5677.069117287028,1051.556185386036,78295.15872658482,43092.0746332226,157304.01129942236
-18614.185828555193,3420.306939863636,315.9933466880322,102436.90661345603,47482.72811235243,481190.4986017347
-34169.43146402327,5750.390787036253,563.1099386176613,180493.18437557245,40681.31823015304,290134.00683259324
-25732.428301861757,4865.575032683068,423.99487887284226,135729.02530205616,23062.086945731866,341832.79704820324
-21190.80147610357,2355.8267975202434,366.7950016676155,73675.91980936236,28186.303412198467,238007.32057957986
-20987.1120576569,4289.993454014133,344.183694631402,305198.7682921689,52889.43980409861,308193.4562694989
32504.33080981143,3142.0225334200004,357.4733317818344,18568.41107004305,10111.133960994266,121882.52713339204
-27729.309434958403,5112.683973124331,454.58086213503555,288773.51289569045,47123.69367840511,349957.81546051236
10835.923565512298,4679.10837954616,560.7598811269755,32381.640690100347,21875.05388054376,257264.96923007778
-5558.645181232618,1638.525064037225,91.12533083993242,1262426.8943677195,79670.82525771236,1556485.9724000115
-14433.489256428984,5762.484222602892,831.9341490733851,37577.11423620545,26929.941442204003,192820.17628012228
-2531.497329692513,364.5212808045135,41.93120064827199,178963.91981670432,99581.94907766514,363012.5632969755
12395.719402892282,4963.356722882629,277.70450010032823,73582.19508915678,12489.651401793566,117850.42834147043
-1002.5208269063181,364.5212808045135,16.43476765420193,1412771.873898417,100000.0,1722683.3386766976
-2079.787800842634,1483.6475267325295,34.09488198102678,6870810.292261755,71898.15954697387,10006905.949896224
-9112.237735498453,1011.7636773388213,151.105427973102,132696.14425730944,82346.8037831304,331720.5938972068
-29864.842036502516,5717.548600536618,489.58911098309756,388648.9939088043,22038.627596034923,430566.37020099495
-13358.698995370374,4742.4621761569215,218.99506550043364,572726.8605144537,67241.3615539978,1095633.0537545518
-21560.51555180752,3632.8083972519235,865.8403689041593,47171.17019746984,30749.57267676888,165464.1581786127
-25047.714899391856,5493.138599116413,410.61827703921193,933247.8711789447,65276.45437353817,1133480.1172607096
24367.572125839688,4940.500753166154,332.31221347036893,29372.11460636196,15481.52231761927,131297.69141202918
17228.638868583086,5638.841853276848,478.5922916266327,31287.047292451374,16973.08100745117,127798.10940607855
-11272.5341345107,2479.6487864647715,184.7956428740192,384466.97345861,57396.228956317595,805505.8686336152
61909.37275553354,2447.0211658749467,115.7997359525626,13808.792927739,9141.156866467205,126243.87616257364
-29291.283820305416,5116.535350089907,481.6827047117165,153390.2985051901,64082.26697405182,238496.99753071083
-35744.99459338062,5833.600635466028,654.8269542948334,97406.05632703357,49845.06478252458,434501.6582247217
53569.17509680506,1944.0538348719456,81.63213465370137,23257.028976052374,14074.570975406716,128703.13464017135
-698.501020791129,364.5212808045135,11.450836406411957,2104183.7939664787,99691.97830685024,2567382.1548850294
838.4985144176135,5003.019273762504,586.3933786789557,42610.43346688567,34546.61486184597,176547.34241788395
-8870.347862564604,5792.762536719252,145.41553873056733,744930.6762697352,63371.603365462994,2109693.7088254783
-44335.50000053922,5185.455451041264,754.2043113347933,78956.25548514792,37796.75323897791,284931.5743641798
-20521.48989287755,2862.4514278977294,343.45767348823426,146440.02767035537,20918.208841733864,178084.22885478666
-28959.542307440886,3424.3805885238835,475.1576228953394,181582.18891028716,32999.25425221479,242270.59401745888
-19958.290152558147,5702.802630053971,327.1850844681662,2629411.4372278666,42160.28469576274,3833042.6249201926
-18635.828178979104,4264.4994598734775,306.93231860044745,156674.51267771714,42309.463766226676,411138.15997562156
-813.5430640730165,364.5212808045135,13.336771542180596,4412842.959144159,100000.0,5179449.503252639
-3006.4833166367534,1122.0714070536924,49.2866117481435,1800394.0934098565,67138.44753810084,2787054.03286644
-7076.993458328246,2209.006607841213,116.01628620210238,1916228.3523053713,75249.28182873188,1935229.8436833532
-45966.64705271517,5255.858514293344,753.782618266065,193636.55057772915,30668.678450278865,222841.16553530563
-1523.2957925325443,364.5212808045135,24.972078042291685,338720.01776488073,93086.85171918794,941133.0698050702
-8175.283867901794,2097.413212085099,134.02104701478353,2895111.163351219,76008.1139867521,3285520.719216732
-624.2947105865923,364.5212808045135,10.234339517813478,924694.0113383908,100000.0,1323342.1439276189
-23147.947742031924,5335.666274508418,379.4745531830479,482939.2372546764,48325.15442118272,928608.1919593975
-4936.326554365365,1308.4788778215698,80.92371524130843,386919.80267556186,79091.98532600315,658784.9415327017
14908.342532594128,5140.45197727839,446.49622708278497,42527.63004539468,17743.60039689188,185990.15248004338
24602.694003535187,3459.1677270149157,219.95166520764306,33043.73335680751,32143.09825219187,675264.9949374709
15373.241715038737,3549.0996918527126,517.3630413062077,25308.781900745602,18017.828717659253,202365.00568476005
-10139.201357764774,3095.7048194655363,845.4654908335233,43829.48748767753,35468.863859973324,349853.1623995763
-27597.38373125098,5769.4921149156435,453.8885980982174,156217.9753768254,27568.76240824782,345363.81593175017
-2099.7329128147194,4471.39661503322,337.99822874882017,52089.020086737975,44579.9785418281,378261.31557691185
-3956.670511297577,616.3282298807499,64.86345100487831,1224800.7371690106,86022.76043285063,1946106.0750013809
-42344.758717074,4192.958242572837,697.6585078257903,160547.47614968108,60842.43761543744,445929.28225476574
-20259.591860555927,3284.0489734023286,332.12445673044664,749722.8768959651,56054.04994280372,1118194.3984774982
-16667.72792206547,3235.721808748691,273.26223023006804,312114.71369214676,60362.063075307284,390466.94676386024
56709.99592011722,5552.162761341497,275.39904887520936,7498.255637214541,3712.0175031999834,103088.27616216462
-9114.898711646207,2331.808433688293,149.43013740479475,469830.50038277055,58410.434487904364,717271.7303403546
-37888.461644292074,5834.3997328954065,621.8755462001355,129970.37857626278,19015.056024607016,187821.40710405383
31782.749663894654,4713.943770109832,153.0763805812398,27694.99112287542,6265.01104533079,207116.43489499064
-35.69313334264734,5757.171907832009,554.669846535593,35243.48190507842,26864.732037014768,109512.13447450068
11655.333921965961,941.272396632121,70.09741181911181,50088.6518337082,35316.04985621904,869927.1541820525
-19923.783440541665,5814.689723110903,326.61940161361883,473131.6777107942,16056.572700790748,762335.5049255705
21679.912507993915,4485.861792890446,567.6107729206385,25942.859173836172,19121.447073627176,154065.876525666
-16648.114167909436,3433.999023276898,273.1867093965614,141360.658226738,22555.254468712115,247558.5930061266
-2164.7905672719867,1038.277203016617,35.48836995527848,13916398.098482955,100000.0,15982454.44730928
15303.164941001713,5028.866631861485,638.4876883834592,27924.65192547872,15092.347516813352,190876.5950999521
-757.2830419671781,364.5212808045135,12.435217393902427,275194.6951694112,100000.0,787633.4843902459
-18620.864441058562,3251.3270627255188,305.2887663906611,262263.24880686245,49769.544848459445,372578.1520994895
-31293.975129988026,4137.263555957277,697.1911766630728,65646.7230663384,35165.140921075814,239480.7522754578
-12372.88337888567,4771.276052042333,203.35619383616063,256009.83103376933,71915.27865087443,388509.15771218145
-22195.059410230435,5064.5698198094615,363.94602791987666,308669.44329521875,29778.599899775625,634060.4609680247
-36899.09397439698,5493.32752945886,615.5125366466295,62976.92244742697,21499.529201713493,116218.35378126075
65727.9255815848,3788.094942233518,105.81807492855208,7618.412158689397,7120.94462306417,116316.94268512666
52877.18889987068,3463.613681286617,144.8480283688623,20040.289367425357,7093.280207842701,115871.60414026164
-13148.039769491874,2813.7209706618305,215.54437274252294,295271.60876620584,76613.55853898716,443581.44768164965
41854.825509909584,5251.050651351536,244.0728200564605,19565.57445529931,17775.263119007854,504658.304830273
30505.647852450722,3575.7685860353376,495.1206538709124,28858.538045315952,18114.61058079989,190856.8517741241
-22931.469200345797,5469.175144061759,375.92572459703183,716077.5981531051,32286.530823288813,844553.7530702513
-34953.79196515207,5709.657665337523,790.9830430305982,70950.8929421361,42030.24460935312,453778.02173261286
-8421.235636987725,3389.159188337311,138.41681582818697,90395.97401099665,73164.39427504413,302219.87681487406
22760.284876076177,5536.883697924648,450.0629294008394,31552.202012181027,26911.706756614945,238653.38996951125
-19594.5071796641,5175.049592312796,409.26359064343814,70268.74700439376,16437.131642310967,104361.73706792848
-37777.56075821849,5175.224033925078,619.3218408806634,401435.7282542167,33295.01355105869,644177.9989758375
-35399.4366371158,4388.1590434781465,581.7666133812794,172880.68822797842,14827.259991178931,275131.3902632221
-35601.090807222165,3917.9821470131646,583.9852426413682,155574.32367568993,40811.17732622714,370732.45751576114
-13817.353900720467,3987.2635109691546,226.52239652760292,247125.4454402833,44027.26495162908,581640.5977778216
-6021.960786193911,4178.379761022938,538.7616509177411,51098.07076644282,49142.158954495324,269011.4162168295
-1192.0639058574839,660.7803791713231,19.54203124365586,927529.7199472995,85877.2265150289,2694781.805352751
-13589.827250483126,4263.673201889698,233.51984378305698,78368.08874040359,51517.68853040227,1192965.8212336176
-24209.239813330452,4979.832516260867,396.8741000585419,318294.6552798143,31522.80857253442,493800.98696829163
-9261.888027958612,2781.7741821739983,151.83422996653468,2401959.3597122314,67013.66879639144,4520268.00386287
-7646.373006975518,1178.3801168307418,125.47547596728774,231075.1538882266,91500.49214543268,379186.3312917781
-12640.718011343508,5508.106679762532,209.6220206129539,163307.00497967287,13068.783488288629,163307.00497967287
18831.489365313355,5665.643136298335,626.6371394812481,18001.445249623433,15730.134506855175,267153.2354670824
-39255.183384673626,4807.582935388615,643.5276034063493,379435.23771303584,32155.800547657087,471637.5852993911
-25014.35982290357,5705.798171056937,410.1160824441924,360030.73365386244,67052.91662961537,426703.6597789604
70304.11481432203,2228.7521882089786,127.33860332459885,1750.1044036977269,1131.3260240786362,143450.04438375073
-6563.609150929074,2269.680675112799,107.60015001523088,1174717.2138548433,22335.334475110343,1255918.6948060333
-8060.720395390165,3130.7934857098517,132.1429573014781,2361919.246479162,78528.51835758185,4306696.064967077
-10370.381787871609,4690.086799541226,171.94827373038063,193376.11665105115,74178.38146777285,570152.447315406
-6042.699095387911,1466.2569068274006,99.06064098529419,459959.03713732545,80663.55747233194,1364204.805431123
-41006.720385188164,5463.214784909433,725.8033429090679,71493.39007800726,21562.902071249242,112017.528267919
-9731.683779562089,1238.8265721956923,159.53580061945968,501472.59708447027,85281.15178372749,628477.3294246362
-1186.1999357832929,364.5212808045135,19.44590058725579,796785.6787702731,100000.0,1811379.7741292177
-21243.748522560054,5186.591914440884,348.2581725713077,440031.1248762752,42330.692832891735,949581.676271929
48671.33395233942,5509.938372587065,235.50325234461144,17082.35265616184,14426.062524382307,228139.86204082615
47280.31887568811,3266.207887035758,196.96802132772655,24712.57168009517,3408.0374042127237,209954.64395544652
-21361.378085795073,3250.8324508733094,350.795797493349,132809.35798601984,50758.59451260205,271206.9242138253
-4390.605375271905,2189.2301174889217,186.59111990097958,98973.91926080511,16847.472463308146,196315.77064258634
-1117.316324880173,392.8100272260617,18.316661063609388,1959350.5513053527,92932.58312563303,2627644.1690581203
-28396.78458841622,4974.206150715014,465.52217256933955,279805.64952718804,22040.624565220685,349941.10473335924
67080.02835040397,2494.80459791029,186.05137596805776,1739.73890038942,1090.661450368898,128140.67037346892
-2796.3768095290766,425.7462234148893,46.122210148979974,97718.63054936305,83247.13504450202,1336273.5213097916
-646.5786428753405,364.5212808045135,10.599649884265336,505467.03200595296,97277.16405851126,3124714.398441319
-1719.3904799042687,974.8785895696174,28.82056249167639,233842.2366096939,89865.19564931857,1175523.247943964
-1175.7508127177812,364.5212808045135,19.27460348717674,1931229.9753144705,100000.0,2803081.9928241745
-2579.2761598416587,768.1859853410642,42.28321576137154,646372.3523725918,86950.38546398873,2018138.682783285
6193.544601499692,5642.551473078995,292.7555114818182,56349.021297870204,14662.235154267068,123925.19634952201
11501.364705593267,5745.989210632688,537.3655922217961,24491.205136986344,24491.205136986344,134226.19609592936
-12112.36262397788,2724.8458517996405,203.7542275871424,125665.83045953416,54152.118068102725,1111029.5764233703
-1325.5316084450303,364.5212808045135,21.734174722889144,259570.48079494596,100000.0,626546.1096839759
-6089.774779918512,2012.5495282701086,99.83237344128715,6096794.603037758,63318.56896413533,6632905.210437565
-29561.82370045287,5828.7180618800485,936.7395356132654,35631.325392369654,34548.475973519555,177276.3970837623
-46339.29850687584,3637.136041567468,759.6618366398696,351999.3713127519,53688.2822397714,477594.00853005657
-6021.5099470488785,4244.704507119899,98.71327782047344,1343439.0991314088,76322.72968440832,2571873.7679818687
-10258.066950655519,2694.8999269779815,168.1650470735248,563890.4139159215,78752.15279335438,692942.6116415915
-10865.999699960703,2442.8722990177193,178.60902118984373,206353.0847675652,77154.33172297418,483323.8327595157
71992.6647271117,1757.8282653915521,70.59487657129736,2978.73020157227,2568.886025436272,104642.29487967817
-5414.032467331915,2707.643817558441,88.75463063651657,565715.9300685201,12097.907446311558,1803729.2990120451
-2887.1216532567587,810.6863515554896,47.42013728587951,211999.20651713,88042.87336912603,736775.6461866101
-28310.93881618249,4470.848165739531,490.1516847134687,95006.00396110505,46841.385621314774,427202.2773711229
-34309.1712196114,4401.705386777001,562.4454767131083,415608.1546606079,39734.24833637113,468282.61765250046
-57827.54147535138,5331.054489547292,1061.1039256808335,116888.3694179112,51764.77591355847,221306.4191327751
-9395.028173573703,1262.1470961283194,154.36895986954806,156910.28446364627,81732.22906800116,278450.3276761368
-1068.783666799246,364.5212808045135,17.521073400917693,407707.0170177728,99800.72066837769,575914.8991009764
32909.6323915323,4690.510934025828,483.512502800357,16066.967812029754,16066.967812029754,201995.6591505204
-21597.915461341912,3520.4807637326376,365.8263670591874,167104.88196632385,30410.083177759712,215438.87268583803
-4349.682961393203,2642.1452201704815,71.32139983365352,355695.3242399207,23925.742634146667,1016983.0337162156
65403.57367889559,713.1132765541997,47.52950860098822,13430.323685832935,5237.82281036453,158090.51198564642
-2688.070845436757,692.5995397315555,44.06679678233999,403787.69372323784,95125.33811334358,761572.2670954216
21466.799969855005,5552.311588262011,432.47764385407663,35489.50591904668,17007.98122884878,176086.96710082996
-33498.32793800875,5548.181986260199,549.5094251692943,180634.44677779725,50192.882478664236,296606.83614737267
-922.7865967235315,364.5212808045135,15.127649126615271,1632545.9740777195,90271.53161566755,1833328.756314596
-9063.935731021236,4155.420145838223,216.71075207966328,79614.30706144046,14134.459312280796,303212.1103463806
22348.551718959126,3524.6451503277785,398.48010029838474,35991.91009693585,15740.759466660696,174676.05110027693
-24977.18109081822,2384.586709394236,410.02180533274736,138371.91042878135,38112.595860760164,277666.2186196144
-34670.38191106479,4978.383369258052,649.9797586938171,70471.53269017983,48155.76025635341,330824.2187247015
23124.729280850097,3991.5388722199204,500.39537226925313,28402.844792037573,23777.517940006514,544039.0343558562
-12438.495856977866,5564.863726150943,203.9097681531793,905640.0731154748,62503.92587561285,1089884.7650566571
-3192.8153481645877,1126.2942690530144,52.341235216711084,486128.48350808886,82754.40799556178,2099424.0941808503
32349.3066749351,3418.094951100531,190.89608321958207,47438.140877874466,5826.237034645116,125842.39911477888
62073.14938367393,4483.799254627927,116.48853713964161,8637.26968923527,8158.973223166711,111830.48897723125
-1272.406846858502,364.5212808045135,20.919098212212198,189722.70126844264,97511.33140561293,685083.0833543367
-45129.730174844306,5438.280539873318,821.1654454434927,67453.50004130056,17801.248939616213,112173.95408678269
10267.500245596726,4859.013477786168,426.5874778054585,33255.64510115533,11394.993701324782,143432.5453370705
-23794.194810824807,3378.7879311587676,390.06876802416235,541301.0648676464,27477.36572130587,1140860.390683133
-3010.5952191529927,858.4056291325714,49.354022183881774,369764.8108613779,91444.00700703193,767800.0591999036
-25093.10887985311,4369.7246175720575,411.5574152793751,208648.8486312839,29748.6347784403,377967.83626142266
-13912.052842114454,3047.1963104380557,228.06644003466315,9896872.43647361,73547.1388349632,12536800.924059035
-11363.915316222594,4088.2927084240437,186.29369370856713,1430819.453193727,56951.321668041055,3689141.785303974
-60965.60813573923,5513.239872050028,1000.655138152992,165193.48479022476,54255.61413163119,245538.42536422517
-771.2247932363066,364.5212808045135,12.643029397316504,1450099.3413648026,90915.9905459624,1650785.8126357093
20940.67849246777,3874.7694026142635,541.1386629729825,25775.472810342315,16982.444263001227,146425.83140060867
-39598.671821156335,4772.793957920956,649.801819235153,154630.33862073944,43676.48190083312,247970.84588837522
891.8148331552729,4488.920352657493,194.85944872940482,63095.33341508673,13583.789169443862,117501.62942200007
5793.987562151637,4416.080737537555,564.5732889436717,30390.34208758276,20880.06790002822,214486.20693903675
-4530.843154895057,1385.4700318963223,74.56504616594873,167823.44271148302,69080.86356384074,582805.0982942291
-21686.43772578704,4242.2350426424055,355.51537255388587,2089401.09295892,67520.25636865497,2873991.7898138748
-34419.30212984455,3091.566380438766,565.7576263139895,144754.02161867925,43230.75862203118,357077.69686584105
-9275.745265245498,2067.148132312759,157.01756917228047,113499.83919885002,70960.84701126415,619986.6799985685
-651.4174138606769,364.5212808045135,10.678973997716009,84414352.0148181,100000.0,84660516.79260936
-64397.32534113801,5382.661124721875,1056.3125030512267,154238.69745088674,42975.67748853458,256791.47105183508
-31521.745139159197,6100.984176355683,529.4782132632973,113591.8804261374,17932.841764543267,139620.50163363502
39523.911038986924,4569.033366239826,235.90237077567122,22018.469422665912,11455.93352310152,199451.5218406583
-6304.564501808783,2001.6504930423143,103.48991737460224,193619.46421785292,80037.47202171631,509469.841327528
47741.70573316437,4252.881434712181,312.7826925188894,15246.819341334343,6560.070080787044,175111.85181038597
-15842.451880302418,2595.7116645620663,259.71232600264864,924758.7816639522,65778.95506113717,989639.2071897972
39919.91254977629,2471.9307046749527,177.28862121631767,36234.35943285423,10458.370026079872,178904.83618441015
28595.090947903715,4419.4356950516085,491.68243318397754,20689.690022904466,7560.86983726724,181008.56571953
-14559.132102306008,2654.548906704651,238.68291419676163,253578.0437248957,30899.761946514333,598100.5050399251
-15894.942876132598,4158.032785078929,268.122968208687,98562.77404783804,54501.76315053299,765355.4604591423
57975.97440954961,2816.314414988188,132.83258868563644,15352.983572370826,3481.2526051730215,158463.96128402278
-7411.191527559263,2282.355794377516,121.8931911341743,313216.26449624635,60726.33272193785,899099.5782127603
-8581.523536121305,4017.7542480545308,621.7460491766448,48304.395314771406,38435.918088216815,227618.00610321946
-22708.66169215247,5494.326715895615,611.674023844496,73127.03944070928,26530.827853600054,293482.48752983706
-2514.2733374671043,687.731926903879,41.23493494849767,220986.41517749152,93385.13815194291,794878.0101716908
-7280.2282093392305,1997.4475892454138,119.76818605975751,127207.0817897507,43364.059254485765,609194.7341039259
-24198.498555964397,5571.989718308658,424.9061458852457,116683.26452085133,50943.33659830232,551845.788932471
-2481.08011166905,984.6006266066452,40.67344698530627,590950.1247030139,91296.10131647601,1234578.04476773
76014.80561392482,864.0211362860937,35.968826797557206,2460.3516418938602,1123.161828597681,101512.96903546475
-24268.137508651176,3964.2082856213747,398.2607251876045,276882.7927804999,57901.52142360094,366435.2847519709
-33778.93014262341,4527.631457824475,555.2156640187243,143245.89617428058,62293.19450467872,360815.2567294753
-23869.73295919567,5824.356856014616,391.3070976917324,2450563.782272279,50324.521295773324,3488305.419205927
46883.82966412534,5592.1960141173695,460.85515338746086,4447.096299406999,4391.67899405528,211208.35316832014
-30536.187198804037,4334.002512806186,500.59323276728,746594.890066263,24317.122564847767,2395806.017249697
13596.44134456314,5318.084174873453,654.9546468509836,29556.75628255091,20026.075410836642,196640.4061052111
-1483.8487610765353,633.9320596658126,24.325389525844837,2768550.3162121694,82493.19380462274,10451526.272441696
-13913.364386224906,3017.1767010115072,228.08794339229146,384576.60358554905,35630.9234686812,1317859.8340814013
-6367.515649922166,1723.6109681578855,104.38805297912607,323180.47203186987,76978.0429079977,637276.2536822872
29954.711410062526,4303.79465750268,360.36840498349403,20887.93691857624,6248.119513515126,127813.28120678948
65173.35585394506,4430.750430433902,148.49744340765176,8242.77115831655,5748.4889887576155,100005.50718951075
-1596.64448842225,375.32617321335147,27.191090320424255,161178.9457775777,90587.7614874705,657924.009092345
-44698.31172102359,4464.061141258178,760.8958351530304,103464.95413290418,40943.15156909056,231119.61956000785
-54669.73530594334,5603.149255069373,1116.774829860976,74636.55520152295,52701.45670381965,249299.53952089348
-11932.486209445357,5612.8309864996845,776.7223893835297,43340.165334784084,20300.827565397518,140275.546370358
-36919.69953985269,5124.581598208664,605.240976077847,674860.6874891918,67110.05585382393,1288175.9368943155
-39887.00661288301,4425.063712279087,653.8855687125255,290740.46869752544,36172.25084128345,510892.0128597876
-17049.937850976996,5034.16542517794,491.004986852209,70087.47969952304,15708.554946178856,371951.70736515784
-26647.09735411446,4454.325636555164,436.83766154286025,910256.5800668232,51523.60429153384,1373238.5602736184
-15088.241985858005,4705.6767836900835,247.34822927636074,2567849.620977738,67297.95617150853,2867902.354140466
-33856.689732798106,5921.840995745682,555.0277005376739,1131640.4531792991,53323.722308148375,1380885.1304845875
