date,expiry,instrument,strike,option_type,ttm_days,iv,price
2025-06-03,2025-06-27,BTC-27JUN25-70000-P,70000.000000,put,24.333333,71.320000,0.000600
2025-06-03,2025-06-27,BTC-27JUN25-75000-P,75000.000000,put,24.333333,62.920000,0.000600
2025-06-03,2025-06-27,BTC-27JUN25-78000-P,78000.000000,put,24.333333,58.230000,0.001000
2025-06-03,2025-06-27,BTC-27JUN25-80000-C,80000.000000,call,24.333333,65.330000,0.254000
2025-06-03,2025-06-27,BTC-27JUN25-80000-P,80000.000000,put,24.333333,55.910000,0.001200
2025-06-03,2025-06-27,BTC-27JUN25-82000-P,82000.000000,put,24.333333,52.540000,0.001300
2025-06-03,2025-06-27,BTC-27JUN25-84000-P,84000.000000,put,24.333333,49.900000,0.001600
2025-06-03,2025-06-27,BTC-27JUN25-85000-P,85000.000000,put,24.333333,49.490000,0.001800
2025-06-03,2025-06-27,BTC-27JUN25-88000-P,88000.000000,put,24.333333,47.630000,0.003000
2025-06-03,2025-06-27,BTC-27JUN25-90000-C,90000.000000,call,24.333333,44.910000,0.153500
2025-06-03,2025-06-27,BTC-27JUN25-90000-P,90000.000000,put,24.333333,45.480000,0.003700
2025-06-03,2025-06-27,BTC-27JUN25-92000-P,92000.000000,put,24.333333,45.100000,0.005000
2025-06-03,2025-06-27,BTC-27JUN25-95000-C,95000.000000,call,24.333333,42.580000,0.110900
2025-06-03,2025-06-27,BTC-27JUN25-95000-P,95000.000000,put,24.333333,43.370000,0.007500
2025-06-03,2025-06-27,BTC-27JUN25-97000-C,97000.000000,call,24.333333,42.470000,0.094000
2025-06-03,2025-06-27,BTC-27JUN25-97000-P,97000.000000,put,24.333333,41.560000,0.010500
2025-06-03,2025-06-27,BTC-27JUN25-100000-C,100000.000000,call,24.333333,41.400000,0.074500
2025-06-03,2025-06-27,BTC-27JUN25-100000-P,100000.000000,put,24.333333,40.240000,0.016000
2025-06-03,2025-06-27,BTC-27JUN25-101000-C,101000.000000,call,24.333333,40.300000,0.067000
2025-06-03,2025-06-27,BTC-27JUN25-101000-P,101000.000000,put,24.333333,40.380000,0.019500
2025-06-03,2025-06-27,BTC-27JUN25-102000-C,102000.000000,call,24.333333,41.440000,0.068000
2025-06-03,2025-06-27,BTC-27JUN25-102000-P,102000.000000,put,24.333333,40.770000,0.021000
2025-06-03,2025-06-27,BTC-27JUN25-105000-C,105000.000000,call,24.333333,41.360000,0.052900
2025-06-03,2025-06-27,BTC-27JUN25-105000-P,105000.000000,put,24.333333,40.170000,0.035000
2025-06-03,2025-06-27,BTC-27JUN25-108000-C,108000.000000,call,24.333333,40.950000,0.038000
2025-06-03,2025-06-27,BTC-27JUN25-108000-P,108000.000000,put,24.333333,41.320000,0.050000
2025-06-03,2025-06-27,BTC-27JUN25-110000-C,110000.000000,call,24.333333,41.770000,0.031000
2025-06-03,2025-06-27,BTC-27JUN25-110000-P,110000.000000,put,24.333333,41.410000,0.059500
2025-06-03,2025-06-27,BTC-27JUN25-112000-C,112000.000000,call,24.333333,41.270000,0.023000
2025-06-03,2025-06-27,BTC-27JUN25-112000-P,112000.000000,put,24.333333,43.010000,0.074000
2025-06-03,2025-06-27,BTC-27JUN25-115000-C,115000.000000,call,24.333333,41.270000,0.014000
2025-06-03,2025-06-27,BTC-27JUN25-115000-P,115000.000000,put,24.333333,42.100000,0.092300
2025-06-03,2025-06-27,BTC-27JUN25-120000-C,120000.000000,call,24.333333,42.700000,0.007500
2025-06-03,2025-06-27,BTC-27JUN25-125000-C,125000.000000,call,24.333333,44.620000,0.004200
2025-06-03,2025-06-27,BTC-27JUN25-125000-P,125000.000000,put,24.333333,43.000000,0.171500
2025-06-03,2025-06-27,BTC-27JUN25-130000-C,130000.000000,call,24.333333,46.590000,0.002200
2025-06-03,2025-06-27,BTC-27JUN25-135000-C,135000.000000,call,24.333333,47.270000,0.001500
2025-06-03,2025-06-27,BTC-27JUN25-140000-C,140000.000000,call,24.333333,52.170000,0.001100
2025-06-03,2025-06-27,BTC-27JUN25-150000-C,150000.000000,call,24.333333,55.830000,0.000400
2025-06-03,2025-06-27,BTC-27JUN25-160000-C,160000.000000,call,24.333333,62.600000,0.000400
2025-06-03,2025-06-27,BTC-27JUN25-170000-C,170000.000000,call,24.333333,68.460000,0.000300
2025-06-03,2025-06-27,BTC-27JUN25-180000-C,180000.000000,call,24.333333,73.230000,0.000200
2025-06-03,2025-06-27,BTC-27JUN25-250000-P,250000.000000,put,24.333333,0.000000,1.358000
2025-06-03,2025-06-27,BTC-27JUN25-280000-C,280000.000000,call,24.333333,120.800000,0.000100
2025-06-03,2025-06-27,BTC-27JUN25-300000-C,300000.000000,call,24.333333,126.730000,0.000100
2025-06-02,2025-06-27,BTC-27JUN25-40000-P,40000.000000,put,25.333333,126.600000,0.000100
2025-06-02,2025-06-27,BTC-27JUN25-55000-P,55000.000000,put,25.333333,92.260000,0.000200
2025-06-02,2025-06-27,BTC-27JUN25-70000-C,70000.000000,call,25.333333,0.000000,0.330500
2025-06-02,2025-06-27,BTC-27JUN25-70000-P,70000.000000,put,25.333333,69.600000,0.000600
2025-06-02,2025-06-27,BTC-27JUN25-75000-C,75000.000000,call,25.333333,0.000000,0.283000
2025-06-02,2025-06-27,BTC-27JUN25-75000-P,75000.000000,put,25.333333,60.830000,0.000800
2025-06-02,2025-06-27,BTC-27JUN25-78000-P,78000.000000,put,25.333333,56.340000,0.001000
2025-06-02,2025-06-27,BTC-27JUN25-80000-P,80000.000000,put,25.333333,56.060000,0.001600
2025-06-02,2025-06-27,BTC-27JUN25-82000-P,82000.000000,put,25.333333,53.030000,0.001800
2025-06-02,2025-06-27,BTC-27JUN25-84000-P,84000.000000,put,25.333333,49.230000,0.002100
2025-06-02,2025-06-27,BTC-27JUN25-85000-C,85000.000000,call,25.333333,50.550000,0.199500
2025-06-02,2025-06-27,BTC-27JUN25-85000-P,85000.000000,put,25.333333,50.180000,0.002000
2025-06-02,2025-06-27,BTC-27JUN25-88000-P,88000.000000,put,25.333333,47.040000,0.004200
2025-06-02,2025-06-27,BTC-27JUN25-90000-C,90000.000000,call,25.333333,45.660000,0.155000
2025-06-02,2025-06-27,BTC-27JUN25-90000-P,90000.000000,put,25.333333,45.410000,0.003800
2025-06-02,2025-06-27,BTC-27JUN25-92000-P,92000.000000,put,25.333333,43.620000,0.006500
2025-06-02,2025-06-27,BTC-27JUN25-95000-C,95000.000000,call,25.333333,43.980000,0.110000
2025-06-02,2025-06-27,BTC-27JUN25-95000-P,95000.000000,put,25.333333,43.420000,0.011500
2025-06-02,2025-06-27,BTC-27JUN25-97000-C,97000.000000,call,25.333333,42.480000,0.088500
2025-06-02,2025-06-27,BTC-27JUN25-97000-P,97000.000000,put,25.333333,41.500000,0.014500
2025-06-02,2025-06-27,BTC-27JUN25-100000-C,100000.000000,call,25.333333,41.920000,0.067000
2025-06-02,2025-06-27,BTC-27JUN25-100000-P,100000.000000,put,25.333333,41.140000,0.021500
2025-06-02,2025-06-27,BTC-27JUN25-101000-C,101000.000000,call,25.333333,42.070000,0.064500
2025-06-02,2025-06-27,BTC-27JUN25-101000-P,101000.000000,put,25.333333,42.450000,0.026000
2025-06-02,2025-06-27,BTC-27JUN25-102000-C,102000.000000,call,25.333333,43.220000,0.066500
2025-06-02,2025-06-27,BTC-27JUN25-102000-P,102000.000000,put,25.333333,41.230000,0.031000
2025-06-02,2025-06-27,BTC-27JUN25-105000-C,105000.000000,call,25.333333,41.050000,0.045000
2025-06-02,2025-06-27,BTC-27JUN25-105000-P,105000.000000,put,25.333333,41.250000,0.037000
2025-06-02,2025-06-27,BTC-27JUN25-108000-C,108000.000000,call,25.333333,41.540000,0.029500
2025-06-02,2025-06-27,BTC-27JUN25-108000-P,108000.000000,put,25.333333,42.250000,0.058000
2025-06-02,2025-06-27,BTC-27JUN25-110000-C,110000.000000,call,25.333333,41.460000,0.025000
2025-06-02,2025-06-27,BTC-27JUN25-110000-P,110000.000000,put,25.333333,43.230000,0.068000
2025-06-02,2025-06-27,BTC-27JUN25-112000-C,112000.000000,call,25.333333,41.510000,0.022000
2025-06-02,2025-06-27,BTC-27JUN25-115000-C,115000.000000,call,25.333333,42.150000,0.012500
2025-06-02,2025-06-27,BTC-27JUN25-115000-P,115000.000000,put,25.333333,42.650000,0.110500
2025-06-02,2025-06-27,BTC-27JUN25-120000-C,120000.000000,call,25.333333,42.830000,0.008000
2025-06-02,2025-06-27,BTC-27JUN25-125000-C,125000.000000,call,25.333333,43.670000,0.004000
2025-06-02,2025-06-27,BTC-27JUN25-130000-C,130000.000000,call,25.333333,45.570000,0.001800
2025-06-02,2025-06-27,BTC-27JUN25-135000-C,135000.000000,call,25.333333,48.700000,0.001700
2025-06-02,2025-06-27,BTC-27JUN25-140000-C,140000.000000,call,25.333333,50.780000,0.001000
2025-06-02,2025-06-27,BTC-27JUN25-150000-C,150000.000000,call,25.333333,55.240000,0.000400
2025-06-02,2025-06-27,BTC-27JUN25-160000-C,160000.000000,call,25.333333,68.120000,0.000600
2025-06-02,2025-06-27,BTC-27JUN25-170000-C,170000.000000,call,25.333333,68.770000,0.000300
2025-06-02,2025-06-27,BTC-27JUN25-180000-C,180000.000000,call,25.333333,74.560000,0.000200
2025-06-02,2025-06-27,BTC-27JUN25-190000-C,190000.000000,call,25.333333,87.130000,0.000400
2025-06-02,2025-06-27,BTC-27JUN25-220000-C,220000.000000,call,25.333333,92.700000,0.000100
2025-06-02,2025-06-27,BTC-27JUN25-240000-C,240000.000000,call,25.333333,105.690000,0.000200
2025-06-02,2025-06-27,BTC-27JUN25-260000-C,260000.000000,call,25.333333,114.750000,0.000200
2025-06-02,2025-06-27,BTC-27JUN25-300000-C,300000.000000,call,25.333333,124.400000,0.000100
2025-06-01,2025-06-27,BTC-27JUN25-20000-C,20000.000000,call,26.333333,240.360000,0.810500
2025-06-01,2025-06-27,BTC-27JUN25-45000-P,45000.000000,put,26.333333,109.000000,0.000100
2025-06-01,2025-06-27,BTC-27JUN25-50000-C,50000.000000,call,26.333333,113.480000,0.527500
2025-06-01,2025-06-27,BTC-27JUN25-50000-P,50000.000000,put,26.333333,102.700000,0.000200
2025-06-01,2025-06-27,BTC-27JUN25-55000-C,55000.000000,call,26.333333,111.840000,0.478500
2025-06-01,2025-06-27,BTC-27JUN25-60000-P,60000.000000,put,26.333333,84.400000,0.000300
2025-06-01,2025-06-27,BTC-27JUN25-65000-P,65000.000000,put,26.333333,75.870000,0.000400
2025-06-01,2025-06-27,BTC-27JUN25-70000-P,70000.000000,put,26.333333,68.680000,0.000600
2025-06-01,2025-06-27,BTC-27JUN25-75000-P,75000.000000,put,26.333333,61.790000,0.001100
2025-06-01,2025-06-27,BTC-27JUN25-78000-P,78000.000000,put,26.333333,58.510000,0.001100
2025-06-01,2025-06-27,BTC-27JUN25-80000-P,80000.000000,put,26.333333,57.570000,0.002100
2025-06-01,2025-06-27,BTC-27JUN25-82000-P,82000.000000,put,26.333333,53.700000,0.002000
2025-06-01,2025-06-27,BTC-27JUN25-84000-P,84000.000000,put,26.333333,51.320000,0.002600
2025-06-01,2025-06-27,BTC-27JUN25-85000-P,85000.000000,put,26.333333,49.780000,0.002600
2025-06-01,2025-06-27,BTC-27JUN25-88000-P,88000.000000,put,26.333333,48.870000,0.004900
2025-06-01,2025-06-27,BTC-27JUN25-90000-P,90000.000000,put,26.333333,47.690000,0.006000
2025-06-01,2025-06-27,BTC-27JUN25-92000-P,92000.000000,put,26.333333,46.570000,0.008000
2025-06-01,2025-06-27,BTC-27JUN25-95000-C,95000.000000,call,26.333333,45.730000,0.107200
2025-06-01,2025-06-27,BTC-27JUN25-95000-P,95000.000000,put,26.333333,45.050000,0.011500
2025-06-01,2025-06-27,BTC-27JUN25-97000-C,97000.000000,call,26.333333,44.160000,0.092000
2025-06-01,2025-06-27,BTC-27JUN25-97000-P,97000.000000,put,26.333333,44.710000,0.015500
2025-06-01,2025-06-27,BTC-27JUN25-100000-C,100000.000000,call,26.333333,44.370000,0.078500
2025-06-01,2025-06-27,BTC-27JUN25-100000-P,100000.000000,put,26.333333,43.860000,0.023000
2025-06-01,2025-06-27,BTC-27JUN25-101000-P,101000.000000,put,26.333333,43.840000,0.028000
2025-06-01,2025-06-27,BTC-27JUN25-102000-C,102000.000000,call,26.333333,45.320000,0.062500
2025-06-01,2025-06-27,BTC-27JUN25-102000-P,102000.000000,put,26.333333,44.040000,0.030500
2025-06-01,2025-06-27,BTC-27JUN25-105000-C,105000.000000,call,26.333333,44.420000,0.048000
2025-06-01,2025-06-27,BTC-27JUN25-105000-P,105000.000000,put,26.333333,43.530000,0.039500
2025-06-01,2025-06-27,BTC-27JUN25-108000-C,108000.000000,call,26.333333,45.440000,0.038500
2025-06-01,2025-06-27,BTC-27JUN25-108000-P,108000.000000,put,26.333333,44.320000,0.066500
2025-06-01,2025-06-27,BTC-27JUN25-110000-C,110000.000000,call,26.333333,45.540000,0.031000
2025-06-01,2025-06-27,BTC-27JUN25-110000-P,110000.000000,put,26.333333,45.110000,0.076300
2025-06-01,2025-06-27,BTC-27JUN25-112000-C,112000.000000,call,26.333333,46.140000,0.026000
2025-06-01,2025-06-27,BTC-27JUN25-112000-P,112000.000000,put,26.333333,46.880000,0.086000
2025-06-01,2025-06-27,BTC-27JUN25-115000-C,115000.000000,call,26.333333,45.760000,0.018000
2025-06-01,2025-06-27,BTC-27JUN25-120000-C,120000.000000,call,26.333333,46.180000,0.010000
2025-06-01,2025-06-27,BTC-27JUN25-120000-P,120000.000000,put,26.333333,48.390000,0.153600
2025-06-01,2025-06-27,BTC-27JUN25-125000-C,125000.000000,call,26.333333,45.910000,0.005000
2025-06-01,2025-06-27,BTC-27JUN25-130000-C,130000.000000,call,26.333333,48.510000,0.003100
2025-06-01,2025-06-27,BTC-27JUN25-135000-C,135000.000000,call,26.333333,50.570000,0.001800
2025-06-01,2025-06-27,BTC-27JUN25-140000-C,140000.000000,call,26.333333,52.100000,0.001000
2025-06-01,2025-06-27,BTC-27JUN25-150000-C,150000.000000,call,26.333333,57.370000,0.000600
2025-06-01,2025-06-27,BTC-27JUN25-160000-C,160000.000000,call,26.333333,63.570000,0.000400
2025-06-01,2025-06-27,BTC-27JUN25-170000-C,170000.000000,call,26.333333,68.110000,0.000300
2025-06-01,2025-06-27,BTC-27JUN25-180000-P,180000.000000,put,26.333333,0.000000,0.709000
2025-06-01,2025-06-27,BTC-27JUN25-240000-C,240000.000000,call,26.333333,105.760000,0.000200
2025-06-01,2025-06-27,BTC-27JUN25-300000-C,300000.000000,call,26.333333,130.400000,0.000200
2025-05-31,2025-06-27,BTC-27JUN25-40000-P,40000.000000,put,27.333333,120.620000,0.000100
2025-05-31,2025-06-27,BTC-27JUN25-45000-P,45000.000000,put,27.333333,106.130000,0.000100
2025-05-31,2025-06-27,BTC-27JUN25-50000-P,50000.000000,put,27.333333,99.030000,0.000200
2025-05-31,2025-06-27,BTC-27JUN25-55000-P,55000.000000,put,27.333333,91.840000,0.000300
2025-05-31,2025-06-27,BTC-27JUN25-60000-P,60000.000000,put,27.333333,82.870000,0.000400
2025-05-31,2025-06-27,BTC-27JUN25-65000-P,65000.000000,put,27.333333,76.840000,0.000700
2025-05-31,2025-06-27,BTC-27JUN25-70000-C,70000.000000,call,27.333333,66.130000,0.330500
2025-05-31,2025-06-27,BTC-27JUN25-70000-P,70000.000000,put,27.333333,67.540000,0.000900
2025-05-31,2025-06-27,BTC-27JUN25-75000-C,75000.000000,call,27.333333,54.350000,0.283000
2025-05-31,2025-06-27,BTC-27JUN25-75000-P,75000.000000,put,27.333333,59.630000,0.001100
2025-05-31,2025-06-27,BTC-27JUN25-78000-P,78000.000000,put,27.333333,56.230000,0.001500
2025-05-31,2025-06-27,BTC-27JUN25-80000-P,80000.000000,put,27.333333,56.200000,0.002300
2025-05-31,2025-06-27,BTC-27JUN25-82000-P,82000.000000,put,27.333333,52.700000,0.002400
2025-05-31,2025-06-27,BTC-27JUN25-84000-P,84000.000000,put,27.333333,49.680000,0.003000
2025-05-31,2025-06-27,BTC-27JUN25-85000-C,85000.000000,call,27.333333,50.270000,0.187000
2025-05-31,2025-06-27,BTC-27JUN25-85000-P,85000.000000,put,27.333333,50.510000,0.003500
2025-05-31,2025-06-27,BTC-27JUN25-88000-P,88000.000000,put,27.333333,48.190000,0.005500
2025-05-31,2025-06-27,BTC-27JUN25-90000-C,90000.000000,call,27.333333,47.060000,0.150000
2025-05-31,2025-06-27,BTC-27JUN25-90000-P,90000.000000,put,27.333333,46.400000,0.006000
2025-05-31,2025-06-27,BTC-27JUN25-92000-P,92000.000000,put,27.333333,45.020000,0.008000
2025-05-31,2025-06-27,BTC-27JUN25-95000-P,95000.000000,put,27.333333,45.910000,0.013000
2025-05-31,2025-06-27,BTC-27JUN25-97000-C,97000.000000,call,27.333333,43.730000,0.087700
2025-05-31,2025-06-27,BTC-27JUN25-97000-P,97000.000000,put,27.333333,45.110000,0.018000
2025-05-31,2025-06-27,BTC-27JUN25-100000-C,100000.000000,call,27.333333,43.860000,0.071000
2025-05-31,2025-06-27,BTC-27JUN25-100000-P,100000.000000,put,27.333333,43.970000,0.026000
2025-05-31,2025-06-27,BTC-27JUN25-101000-C,101000.000000,call,27.333333,41.910000,0.060500
2025-05-31,2025-06-27,BTC-27JUN25-101000-P,101000.000000,put,27.333333,43.880000,0.028500
2025-05-31,2025-06-27,BTC-27JUN25-102000-C,102000.000000,call,27.333333,41.080000,0.058000
2025-05-31,2025-06-27,BTC-27JUN25-102000-P,102000.000000,put,27.333333,43.200000,0.035500
2025-05-31,2025-06-27,BTC-27JUN25-105000-C,105000.000000,call,27.333333,44.160000,0.048000
2025-05-31,2025-06-27,BTC-27JUN25-105000-P,105000.000000,put,27.333333,42.320000,0.045000
2025-05-31,2025-06-27,BTC-27JUN25-108000-C,108000.000000,call,27.333333,45.480000,0.037000
2025-05-31,2025-06-27,BTC-27JUN25-108000-P,108000.000000,put,27.333333,43.150000,0.070000
2025-05-31,2025-06-27,BTC-27JUN25-110000-C,110000.000000,call,27.333333,46.150000,0.031000
2025-05-31,2025-06-27,BTC-27JUN25-110000-P,110000.000000,put,27.333333,42.870000,0.077500
2025-05-31,2025-06-27,BTC-27JUN25-112000-C,112000.000000,call,27.333333,43.250000,0.021000
2025-05-31,2025-06-27,BTC-27JUN25-112000-P,112000.000000,put,27.333333,43.990000,0.097000
2025-05-31,2025-06-27,BTC-27JUN25-115000-C,115000.000000,call,27.333333,43.630000,0.015000
2025-05-31,2025-06-27,BTC-27JUN25-115000-P,115000.000000,put,27.333333,44.410000,0.116000
2025-05-31,2025-06-27,BTC-27JUN25-120000-C,120000.000000,call,27.333333,47.430000,0.011000
2025-05-31,2025-06-27,BTC-27JUN25-125000-C,125000.000000,call,27.333333,47.820000,0.006000
2025-05-31,2025-06-27,BTC-27JUN25-130000-C,130000.000000,call,27.333333,46.870000,0.002600
2025-05-31,2025-06-27,BTC-27JUN25-135000-C,135000.000000,call,27.333333,51.940000,0.002400
2025-05-31,2025-06-27,BTC-27JUN25-140000-C,140000.000000,call,27.333333,51.840000,0.001000
2025-05-31,2025-06-27,BTC-27JUN25-150000-C,150000.000000,call,27.333333,57.120000,0.000600
2025-05-31,2025-06-27,BTC-27JUN25-160000-C,160000.000000,call,27.333333,63.480000,0.000500
2025-05-31,2025-06-27,BTC-27JUN25-170000-C,170000.000000,call,27.333333,70.150000,0.000400
2025-05-31,2025-06-27,BTC-27JUN25-180000-C,180000.000000,call,27.333333,74.850000,0.000300
2025-05-31,2025-06-27,BTC-27JUN25-180000-P,180000.000000,put,27.333333,78.230000,0.729000
2025-05-31,2025-06-27,BTC-27JUN25-190000-C,190000.000000,call,27.333333,80.820000,0.000300
2025-05-31,2025-06-27,BTC-27JUN25-200000-C,200000.000000,call,27.333333,83.880000,0.000200
2025-05-31,2025-06-27,BTC-27JUN25-240000-C,240000.000000,call,27.333333,103.970000,0.000200
2025-05-31,2025-06-27,BTC-27JUN25-250000-C,250000.000000,call,27.333333,108.420000,0.000200
2025-05-31,2025-06-27,BTC-27JUN25-260000-C,260000.000000,call,27.333333,112.700000,0.000200
2025-05-31,2025-06-27,BTC-27JUN25-280000-C,280000.000000,call,27.333333,120.690000,0.000200
2025-05-31,2025-06-27,BTC-27JUN25-300000-C,300000.000000,call,27.333333,120.260000,0.000100
2025-05-30,2025-06-27,BTC-27JUN25-20000-C,20000.000000,call,28.333333,210.560000,0.811000
2025-05-30,2025-06-27,BTC-27JUN25-30000-C,30000.000000,call,28.333333,0.000000,0.715500
2025-05-30,2025-06-27,BTC-27JUN25-40000-P,40000.000000,put,28.333333,118.780000,0.000100
2025-05-30,2025-06-27,BTC-27JUN25-45000-C,45000.000000,call,28.333333,133.490000,0.577000
2025-05-30,2025-06-27,BTC-27JUN25-50000-P,50000.000000,put,28.333333,104.470000,0.000300
2025-05-30,2025-06-27,BTC-27JUN25-55000-P,55000.000000,put,28.333333,88.760000,0.000200
2025-05-30,2025-06-27,BTC-27JUN25-60000-P,60000.000000,put,28.333333,87.640000,0.000600
2025-05-30,2025-06-27,BTC-27JUN25-65000-P,65000.000000,put,28.333333,75.560000,0.000500
2025-05-30,2025-06-27,BTC-27JUN25-70000-P,70000.000000,put,28.333333,67.840000,0.000700
2025-05-30,2025-06-27,BTC-27JUN25-75000-P,75000.000000,put,28.333333,61.460000,0.001200
2025-05-30,2025-06-27,BTC-27JUN25-78000-P,78000.000000,put,28.333333,58.580000,0.001500
2025-05-30,2025-06-27,BTC-27JUN25-80000-C,80000.000000,call,28.333333,56.620000,0.244500
2025-05-30,2025-06-27,BTC-27JUN25-80000-P,80000.000000,put,28.333333,57.320000,0.002100
2025-05-30,2025-06-27,BTC-27JUN25-82000-C,82000.000000,call,28.333333,53.980000,0.232500
2025-05-30,2025-06-27,BTC-27JUN25-82000-P,82000.000000,put,28.333333,54.430000,0.002300
2025-05-30,2025-06-27,BTC-27JUN25-84000-C,84000.000000,call,28.333333,51.330000,0.214500
2025-05-30,2025-06-27,BTC-27JUN25-84000-P,84000.000000,put,28.333333,52.150000,0.003500
2025-05-30,2025-06-27,BTC-27JUN25-85000-C,85000.000000,call,28.333333,52.390000,0.199000
2025-05-30,2025-06-27,BTC-27JUN25-85000-P,85000.000000,put,28.333333,50.240000,0.003400
2025-05-30,2025-06-27,BTC-27JUN25-88000-C,88000.000000,call,28.333333,49.170000,0.180000
2025-05-30,2025-06-27,BTC-27JUN25-88000-P,88000.000000,put,28.333333,47.220000,0.005000
2025-05-30,2025-06-27,BTC-27JUN25-90000-C,90000.000000,call,28.333333,46.730000,0.158500
2025-05-30,2025-06-27,BTC-27JUN25-90000-P,90000.000000,put,28.333333,46.880000,0.005500
2025-05-30,2025-06-27,BTC-27JUN25-92000-C,92000.000000,call,28.333333,46.180000,0.144300
2025-05-30,2025-06-27,BTC-27JUN25-92000-P,92000.000000,put,28.333333,46.100000,0.010000
2025-05-30,2025-06-27,BTC-27JUN25-95000-C,95000.000000,call,28.333333,44.920000,0.116000
2025-05-30,2025-06-27,BTC-27JUN25-95000-P,95000.000000,put,28.333333,44.300000,0.014000
2025-05-30,2025-06-27,BTC-27JUN25-97000-C,97000.000000,call,28.333333,42.480000,0.102000
2025-05-30,2025-06-27,BTC-27JUN25-97000-P,97000.000000,put,28.333333,43.320000,0.017000
2025-05-30,2025-06-27,BTC-27JUN25-100000-C,100000.000000,call,28.333333,42.900000,0.083500
2025-05-30,2025-06-27,BTC-27JUN25-100000-P,100000.000000,put,28.333333,42.450000,0.026000
2025-05-30,2025-06-27,BTC-27JUN25-101000-C,101000.000000,call,28.333333,42.590000,0.071500
2025-05-30,2025-06-27,BTC-27JUN25-101000-P,101000.000000,put,28.333333,42.690000,0.025000
2025-05-30,2025-06-27,BTC-27JUN25-102000-C,102000.000000,call,28.333333,43.400000,0.070000
2025-05-30,2025-06-27,BTC-27JUN25-102000-P,102000.000000,put,28.333333,43.220000,0.035000
2025-05-30,2025-06-27,BTC-27JUN25-105000-C,105000.000000,call,28.333333,42.250000,0.046500
2025-05-30,2025-06-27,BTC-27JUN25-105000-P,105000.000000,put,28.333333,43.370000,0.049500
2025-05-30,2025-06-27,BTC-27JUN25-108000-C,108000.000000,call,28.333333,44.140000,0.034500
2025-05-30,2025-06-27,BTC-27JUN25-108000-P,108000.000000,put,28.333333,43.230000,0.066000
